id,meta_key,meta_value,term_id,created_by
4821,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189204302.jpg,1646,liquibase
4822,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189244752.jpg,1036,liquibase
4823,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189294937.jpg,1037,liquibase
4824,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189371408.jpg,1039,liquibase
4825,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189410524.jpg,1040,liquibase
4826,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189450545.jpg,1042,liquibase
4827,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189554912.jpg,1043,liquibase
4828,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189607480.jpg,1636,liquibase
4829,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189667466.jpg,1642,liquibase
4830,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189705466.jpg,1044,liquibase
4831,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514189854137.jpg,1045,liquibase
4832,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191043363.jpg,1645,liquibase
4833,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191093524.jpg,1046,liquibase
4834,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191739953.jpg,1635,liquibase
4835,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191775804.jpg,1047,liquibase
4836,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191815747.jpg,1634,liquibase
4837,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191859947.jpg,1049,liquibase
4838,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191917294.jpg,1050,liquibase
4839,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514191964109.jpg,1649,liquibase
4840,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192007893.jpg,1644,liquibase
4841,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192060469.jpg,1052,liquibase
4842,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192110719.jpg,1643,liquibase
4843,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192147765.jpg,1056,liquibase
4844,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192190494.jpg,1057,liquibase
4845,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192232005.jpg,1058,liquibase
4846,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192278598.jpg,1638,liquibase
4847,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192339362.jpg,1059,liquibase
4848,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192386098.jpg,1041,liquibase
4849,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192421751.jpg,1060,liquibase
4850,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192462176.jpg,1641,liquibase
4851,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514192516858.jpg,1650,liquibase
4852,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514253660104.jpg,1061,liquibase
4853,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514254007134.jpg,1038,liquibase
4854,categoryImageUrl,https://dm4fv4ltmsvz0.cloudfront.net/1514254066318.jpg,1651,liquibase
