"id","meta_key","meta_value","term_id","created_by","created_date","last_modified_by","last_modified_date"
2804,"displayName.my","အမျိုးသား ဖက်ရှင်",1001,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2805,"displayName.my","အမျိုးသမီး ဖက်ရှင်",1002,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2806,"displayName.my","ဖုန်းနှင့် တက်ဘလက်",1004,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2807,"displayName.my","ကွန်ပျူတာ",1005,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2808,"displayName.my","ကင်မရာနှင့် တီဗွီ",1006,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2809,"displayName.my","အိမ်သုံးပစ္စည်းများ",1007,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2810,"displayName.my","မိခင်နှင့် ကလေးသုံး ပစ္စည်းများ",1008,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2811,"displayName.my","ကျန်းမာရေးနှင့် အလှအပ",1009,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2812,"displayName.my","အားကစား ပစ္စည်းများ",1010,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2813,"displayName.my","Spa ဝန်ဆောင်မှု",1011,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2814,"displayName.my","ဖျော်ဖြေရေး ဝန်ဆောင်မှု",1012,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2815,"displayName.my","ခရီးသွား ဝန်ဆောင်မှု",1013,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2816,"displayName.my","အခြား",1014,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2817,"displayName.my","ငွေကြေးစာရင်းနှင့် စာရင်းစစ် ဝန်ဆောင်မှုများ",1015,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2818,"displayName.my","ကြော်ငြာနှင့် လူမှုဆက်ဆံရေး",1016,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2819,"displayName.my","စိုက်ပျိုးရေး/သစ်တော/ရေလုပ်ငန်း",1017,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2820,"displayName.my","လေကြောင်းလိုင်းနှင့် လေယာဉ်မောင်းအတတ်",1018,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2821,"displayName.my","ဗိသုကာ အနုပညာ",1019,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2822,"displayName.my","ယာဉ်လုပ်ငန်း",1020,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2823,"displayName.my","ဘဏ်လုပ်ငန်း",1021,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2824,"displayName.my","အလှအပ/အလှကုန်",1022,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2825,"displayName.my","ဘိုင်အိုနည်းပညာ/ဆေးဘက်ဆိုင်ရာ",1023,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2826,"displayName.my","ရုပ်သံထုတ်လွှင့်မှု/တေးဂီတ/ရုပ်ရှင်",1024,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2827,"displayName.my","ဓာတုပစ္စည်း/လောင်စာ",1025,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2828,"displayName.my","အဝတ်အထည်နှင့် အထည်ချုပ်လုပ်ငန်း",1026,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2829,"displayName.my","ကွန်ပျူတာ/အိုင်တီ",1027,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2830,"displayName.my","ဆောက်လုပ်ရေး",1028,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2831,"displayName.my","အတိုင်ပင်ခံ",1029,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2832,"displayName.my","အစားအစာ",1030,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2833,"displayName.my","ဒီဇိုင်း",1031,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2834,"displayName.my","ဖြန့်ဖြူးရေး/သယ်ယူပို့ဆောင်ရေး",1032,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2835,"displayName.my","ပညာရေး",1033,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2836,"displayName.my","စွမ်းအင်/ရေ၊ မီး ဝန်ဆောင်မှု",1034,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2837,"displayName.my","အင်ဂျင်နီယာ",1035,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2838,"displayName.my","ငွေကြေးဆိုင်ရာ ဝန်ဆောင်မှုများ",1036,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2839,"displayName.my","စားသောက်ကုန် ထုတ်လုပ်ရေး",1037,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2840,"displayName.my","အစိုးရ အဖွဲ့အစည်း",1038,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2841,"displayName.my","ကျန်းမာရေး စောင့်ရှောက်မှု ဝန်ဆောင်မှုများ",1039,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
2842,"displayName.my","ဟိုတယ်/တည်းခိုခန်း",1040,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
