id,code,in_country,out_country,country_id,is_show,order_number
3901,AF-BDS,Badakhshan,Badakhshan,5,FALSE,NULL
3871,AF-BDG,Badghis,Badghis,5,FALSE,NULL
3875,AF-BGL,Baghlan,Baghlan,5,FALSE,NULL
3884,AF-BAL,Balkh,Balkh,5,FALSE,NULL
3872,AF-BAM,Bamyan,Bamyan,5,FALSE,NULL
3892,AF-DAY,Daykundi,Daykundi,5,FALSE,NULL
3899,AF-FRA,Farah,Farah,5,FALSE,NULL
3889,AF-FYB,Faryab,Faryab,5,FALSE,NULL
3870,AF-GHA,Ghazni,Ghazni,5,FALSE,NULL
3888,AF-GHO,Ghōr,Ghōr,5,FALSE,NULL
3873,AF-HEL,Helmand,Helmand,5,FALSE,NULL
3887,AF-HER,Herat,Herat,5,FALSE,NULL
3886,AF-JOW,Jowzjan,Jowzjan,5,FALSE,NULL
3902,AF-KAB,Kabul,Kabul,5,FALSE,NULL
3890,AF-KAN,Kandahar,Kandahar,5,FALSE,NULL
3879,AF-KAP,Kapisa,Kapisa,5,FALSE,NULL
3878,AF-KHO,Khost,Khost,5,FALSE,NULL
3876,AF-KNR,Kunar,Kunar,5,FALSE,NULL
3900,AF-KDZ,Kunduz Province,Kunduz Province,5,FALSE,NULL
3891,AF-LAG,Laghman,Laghman,5,FALSE,NULL
3897,AF-LOG,Logar,Logar,5,FALSE,NULL
3882,AF-NAN,Nangarhar,Nangarhar,5,FALSE,NULL
3896,AF-NIM,Nimruz,Nimruz,5,FALSE,NULL
3880,AF-NUR,Nuristan,Nuristan,5,FALSE,NULL
3894,AF-PIA,Paktia,Paktia,5,FALSE,NULL
3877,AF-PKA,Paktika,Paktika,5,FALSE,NULL
3881,AF-PAN,Panjshir,Panjshir,5,FALSE,NULL
3895,AF-PAR,Parwan,Parwan,5,FALSE,NULL
3883,AF-SAM,Samangan,Samangan,5,FALSE,NULL
3885,AF-SAR,Sar-e Pol,Sar-e Pol,5,FALSE,NULL
3893,AF-TAK,Takhar,Takhar,5,FALSE,NULL
3898,AF-URU,Urozgan,Urozgan,5,FALSE,NULL
3874,AF-ZAB,Zabul,Zabul,5,FALSE,NULL
6603,AL-1,Berat County,Berat County,7,FALSE,NULL
6629,AL-BR,Berat District,Berat District,7,FALSE,NULL
6607,AL-BU,Bulqizë District,Bulqizë District,7,FALSE,NULL
6618,AL-DL,Delvinë District,Delvinë District,7,FALSE,NULL
6608,AL-DV,Devoll District,Devoll District,7,FALSE,NULL
6610,AL-9,Dibër County,Dibër County,7,FALSE,NULL
6605,AL-DI,Dibër District,Dibër District,7,FALSE,NULL
6632,AL-2,Durrës County,Durrës County,7,FALSE,NULL
6639,AL-DR,Durrës District,Durrës District,7,FALSE,NULL
6598,AL-3,Elbasan County,Elbasan County,7,FALSE,NULL
6631,AL-4,Fier County,Fier County,7,FALSE,NULL
6627,AL-FR,Fier District,Fier District,7,FALSE,NULL
6604,AL-5,Gjirokastër County,Gjirokastër County,7,FALSE,NULL
6621,AL-GJ,Gjirokastër District,Gjirokastër District,7,FALSE,NULL
6617,AL-GR,Gramsh District,Gramsh District,7,FALSE,NULL
6600,AL-HA,Has District,Has District,7,FALSE,NULL
6594,AL-KA,Kavajë District,Kavajë District,7,FALSE,NULL
6628,AL-ER,Kolonjë District,Kolonjë District,7,FALSE,NULL
6630,AL-6,Korçë County,Korçë County,7,FALSE,NULL
6597,AL-KO,Korçë District,Korçë District,7,FALSE,NULL
6614,AL-KR,Krujë District,Krujë District,7,FALSE,NULL
6612,AL-KC,Kuçovë District,Kuçovë District,7,FALSE,NULL
6601,AL-7,Kukës County,Kukës County,7,FALSE,NULL
6623,AL-KU,Kukës District,Kukës District,7,FALSE,NULL
6622,AL-KB,Kurbin District,Kurbin District,7,FALSE,NULL
6609,AL-8,Lezhë County,Lezhë County,7,FALSE,NULL
6595,AL-LE,Lezhë District,Lezhë District,7,FALSE,NULL
6596,AL-LB,Librazhd District,Librazhd District,7,FALSE,NULL
6599,AL-LU,Lushnjë District,Lushnjë District,7,FALSE,NULL
6602,AL-MM,Malësi e Madhe District,Malësi e Madhe District,7,FALSE,NULL
6637,AL-MK,Mallakastër District,Mallakastër District,7,FALSE,NULL
6635,AL-MT,Mat District,Mat District,7,FALSE,NULL
6638,AL-MR,Mirditë District,Mirditë District,7,FALSE,NULL
6619,AL-PQ,Peqin District,Peqin District,7,FALSE,NULL
6625,AL-PR,Përmet District,Përmet District,7,FALSE,NULL
6606,AL-PG,Pogradec District,Pogradec District,7,FALSE,NULL
6620,AL-PU,Pukë District,Pukë District,7,FALSE,NULL
6624,AL-SR,Sarandë District,Sarandë District,7,FALSE,NULL
6611,AL-10,Shkodër County,Shkodër County,7,FALSE,NULL
6626,AL-SH,Shkodër District,Shkodër District,7,FALSE,NULL
6593,AL-SK,Skrapar District,Skrapar District,7,FALSE,NULL
6616,AL-TE,Tepelenë District,Tepelenë District,7,FALSE,NULL
6615,AL-11,Tirana County,Tirana County,7,FALSE,NULL
6633,AL-TR,Tirana District,Tirana District,7,FALSE,NULL
6636,AL-TP,Tropojë District,Tropojë District,7,FALSE,NULL
6634,AL-12,Vlorë County,Vlorë County,7,FALSE,NULL
6613,AL-VL,Vlorë District,Vlorë District,7,FALSE,NULL
1118,DZ-1,Adrar,Adrar,8,FALSE,NULL
1119,DZ-44,Aïn Defla,Aïn Defla,8,FALSE,NULL
1122,DZ-46,Aïn Témouchent,Aïn Témouchent,8,FALSE,NULL
1144,DZ-16,Algiers,Algiers,8,FALSE,NULL
1103,DZ-23,Annaba,Annaba,8,FALSE,NULL
1142,DZ-5,Batna,Batna,8,FALSE,NULL
1108,DZ-8,Béchar,Béchar,8,FALSE,NULL
1128,DZ-6,Béjaïa,Béjaïa,8,FALSE,NULL
4909,DZ-53,Béni Abbès,Béni Abbès,8,FALSE,NULL
1114,DZ-7,Biskra,Biskra,8,FALSE,NULL
1111,DZ-9,Blida,Blida,8,FALSE,NULL
4908,DZ-52,Bordj Baji Mokhtar,Bordj Baji Mokhtar,8,FALSE,NULL
1116,DZ-34,Bordj Bou Arréridj,Bordj Bou Arréridj,8,FALSE,NULL
1104,DZ-10,Bouïra,Bouïra,8,FALSE,NULL
1125,DZ-35,Boumerdès,Boumerdès,8,FALSE,NULL
1105,DZ-2,Chlef,Chlef,8,FALSE,NULL
1121,DZ-25,Constantine,Constantine,8,FALSE,NULL
4912,DZ-56,Djanet,Djanet,8,FALSE,NULL
1098,DZ-17,Djelfa,Djelfa,8,FALSE,NULL
1129,DZ-32,El Bayadh,El Bayadh,8,FALSE,NULL
4905,DZ-49,El M'ghair,El M'ghair,8,FALSE,NULL
4906,DZ-50,El Menia,El Menia,8,FALSE,NULL
1099,DZ-39,El Oued,El Oued,8,FALSE,NULL
1100,DZ-36,El Tarf,El Tarf,8,FALSE,NULL
1127,DZ-47,Ghardaïa,Ghardaïa,8,FALSE,NULL
1137,DZ-24,Guelma,Guelma,8,FALSE,NULL
1112,DZ-33,Illizi,Illizi,8,FALSE,NULL
4914,DZ-58,In Guezzam,In Guezzam,8,FALSE,NULL
4913,DZ-57,In Salah,In Salah,8,FALSE,NULL
1113,DZ-18,Jijel,Jijel,8,FALSE,NULL
1126,DZ-40,Khenchela,Khenchela,8,FALSE,NULL
1138,DZ-3,Laghouat,Laghouat,8,FALSE,NULL
1134,DZ-28,M'Sila,M'Sila,8,FALSE,NULL
1124,DZ-29,Mascara,Mascara,8,FALSE,NULL
1109,DZ-26,Médéa,Médéa,8,FALSE,NULL
1132,DZ-43,Mila,Mila,8,FALSE,NULL
1140,DZ-27,Mostaganem,Mostaganem,8,FALSE,NULL
1102,DZ-45,Naama,Naama,8,FALSE,NULL
1101,DZ-31,Oran,Oran,8,FALSE,NULL
1139,DZ-30,Ouargla,Ouargla,8,FALSE,NULL
4907,DZ-51,Ouled Djellal,Ouled Djellal,8,FALSE,NULL
1136,DZ-4,Oum El Bouaghi,Oum El Bouaghi,8,FALSE,NULL
1130,DZ-48,Relizane,Relizane,8,FALSE,NULL
1123,DZ-20,Saïda,Saïda,8,FALSE,NULL
1141,DZ-19,Sétif,Sétif,8,FALSE,NULL
4902,DZ-22,Sidi Bel Abbès,Sidi Bel Abbès,8,FALSE,NULL
1110,DZ-21,Skikda,Skikda,8,FALSE,NULL
1143,DZ-41,Souk Ahras,Souk Ahras,8,FALSE,NULL
1135,DZ-11,Tamanghasset,Tamanghasset,8,FALSE,NULL
1117,DZ-12,Tébessa,Tébessa,8,FALSE,NULL
1106,DZ-14,Tiaret,Tiaret,8,FALSE,NULL
4910,DZ-54,Timimoun,Timimoun,8,FALSE,NULL
1120,DZ-37,Tindouf,Tindouf,8,FALSE,NULL
1115,DZ-42,Tipasa,Tipasa,8,FALSE,NULL
1133,DZ-38,Tissemsilt,Tissemsilt,8,FALSE,NULL
1131,DZ-15,Tizi Ouzou,Tizi Ouzou,8,FALSE,NULL
1107,DZ-13,Tlemcen,Tlemcen,8,FALSE,NULL
4911,DZ-55,Touggourt,Touggourt,8,FALSE,NULL
6488,AD-7,Andorra la Vella,Andorra la Vella,10,FALSE,NULL
6489,AD-2,Canillo,Canillo,10,FALSE,NULL
6487,AD-3,Encamp,Encamp,10,FALSE,NULL
6492,AD-8,Escaldes-Engordany,Escaldes-Engordany,10,FALSE,NULL
6493,AD-4,La Massana,La Massana,10,FALSE,NULL
6491,AD-5,Ordino,Ordino,10,FALSE,NULL
6490,AD-6,Sant Julià de Lòria,Sant Julià de Lòria,10,FALSE,NULL
6221,AO-BGO,Bengo Province,Bengo Province,11,FALSE,NULL
6218,AO-BGU,Benguela Province,Benguela Province,11,FALSE,NULL
6212,AO-BIE,Bié Province,Bié Province,11,FALSE,NULL
6228,AO-CAB,Cabinda Province,Cabinda Province,11,FALSE,NULL
6226,AO-CCU,Cuando Cubango Province,Cuando Cubango Province,11,FALSE,NULL
6217,AO-CNO,Cuanza Norte Province,Cuanza Norte Province,11,FALSE,NULL
6216,AO-CUS,Cuanza Sul,Cuanza Sul,11,FALSE,NULL
6215,AO-CNN,Cunene Province,Cunene Province,11,FALSE,NULL
6213,AO-HUA,Huambo Province,Huambo Province,11,FALSE,NULL
6225,AO-HUI,Huíla Province,Huíla Province,11,FALSE,NULL
6222,AO-LUA,Luanda Province,Luanda Province,11,FALSE,NULL
6223,AO-LNO,Lunda Norte Province,Lunda Norte Province,11,FALSE,NULL
6220,AO-LSU,Lunda Sul Province,Lunda Sul Province,11,FALSE,NULL
6227,AO-MAL,Malanje Province,Malanje Province,11,FALSE,NULL
6219,AO-MOX,Moxico Province,Moxico Province,11,FALSE,NULL
6224,AO-UIG,Uíge Province,Uíge Province,11,FALSE,NULL
6214,AO-ZAI,Zaire Province,Zaire Province,11,FALSE,NULL
3708,AG-10,Barbuda,Barbuda,14,FALSE,NULL
3703,AG-11,Redonda,Redonda,14,FALSE,NULL
3709,AG-3,Saint George Parish,Saint George Parish,14,FALSE,NULL
3706,AG-4,Saint John Parish,Saint John Parish,14,FALSE,NULL
3707,AG-5,Saint Mary Parish,Saint Mary Parish,14,FALSE,NULL
3705,AG-6,Saint Paul Parish,Saint Paul Parish,14,FALSE,NULL
3704,AG-7,Saint Peter Parish,Saint Peter Parish,14,FALSE,NULL
3710,AG-8,Saint Philip Parish,Saint Philip Parish,14,FALSE,NULL
4880,AR-C,Autonomous City Of Buenos Aires,Autonomous City Of Buenos Aires,15,FALSE,NULL
3656,AR-B,Buenos Aires Province,Buenos Aires Province,15,FALSE,NULL
3647,AR-K,Catamarca Province,Catamarca Province,15,FALSE,NULL
3640,AR-H,Chaco Province,Chaco Province,15,FALSE,NULL
3651,AR-U,Chubut Province,Chubut Province,15,FALSE,NULL
3642,AR-X,Córdoba Province,Córdoba Province,15,FALSE,NULL
3638,AR-W,Corrientes,Corrientes,15,FALSE,NULL
3654,AR-E,Entre Ríos Province,Entre Ríos Province,15,FALSE,NULL
3652,AR-P,Formosa Province,Formosa Province,15,FALSE,NULL
3645,AR-Y,Jujuy Province,Jujuy Province,15,FALSE,NULL
3655,AR-L,La Pampa,La Pampa,15,FALSE,NULL
3653,AR-F,La Rioja Province,La Rioja Province,15,FALSE,NULL
3646,AR-M,Mendoza,Mendoza,15,FALSE,NULL
3644,AR-N,Misiones Province,Misiones Province,15,FALSE,NULL
3648,AR-Q,Neuquén Province,Neuquén Province,15,FALSE,NULL
3639,AR-R,Río Negro Province,Río Negro Province,15,FALSE,NULL
3643,AR-A,Salta Province,Salta Province,15,FALSE,NULL
3634,AR-J,San Juan Province,San Juan Province,15,FALSE,NULL
3636,AR-D,San Luis Province,San Luis Province,15,FALSE,NULL
3649,AR-Z,Santa Cruz Province,Santa Cruz Province,15,FALSE,NULL
3641,AR-S,Santa Fe Province,Santa Fe Province,15,FALSE,NULL
3635,AR-G,Santiago del Estero Province,Santiago del Estero Province,15,FALSE,NULL
3650,AR-V,Tierra del Fuego Province,Tierra del Fuego Province,15,FALSE,NULL
3637,AR-T,Tucumán Province,Tucumán Province,15,FALSE,NULL
2023,AM-AG,Aragatsotn Region,Aragatsotn Region,16,FALSE,NULL
2024,AM-AR,Ararat Province,Ararat Province,16,FALSE,NULL
2026,AM-AV,Armavir Region,Armavir Region,16,FALSE,NULL
2028,AM-GR,Gegharkunik Province,Gegharkunik Province,16,FALSE,NULL
2033,AM-KT,Kotayk Region,Kotayk Region,16,FALSE,NULL
2029,AM-LO,Lori Region,Lori Region,16,FALSE,NULL
2031,AM-SH,Shirak Region,Shirak Region,16,FALSE,NULL
2027,AM-SU,Syunik Province,Syunik Province,16,FALSE,NULL
2032,AM-TV,Tavush Region,Tavush Region,16,FALSE,NULL
2025,AM-VD,Vayots Dzor Region,Vayots Dzor Region,16,FALSE,NULL
2030,AM-ER,Yerevan,Yerevan,16,FALSE,NULL
3907,AU-ACT,Australian Capital Territory,Australian Capital Territory,18,FALSE,NULL
3909,AU-NSW,New South Wales,New South Wales,18,FALSE,NULL
3910,AU-NT,Northern Territory,Northern Territory,18,FALSE,NULL
3905,AU-QLD,Queensland,Queensland,18,FALSE,NULL
3904,AU-SA,South Australia,South Australia,18,FALSE,NULL
3908,AU-TAS,Tasmania,Tasmania,18,FALSE,NULL
3903,AU-VIC,Victoria,Victoria,18,FALSE,NULL
3906,AU-WA,Western Australia,Western Australia,18,FALSE,NULL
2062,AT-1,Burgenland,Burgenland,19,FALSE,NULL
2057,AT-2,Carinthia,Carinthia,19,FALSE,NULL
2065,AT-3,Lower Austria,Lower Austria,19,FALSE,NULL
2061,AT-5,Salzburg,Salzburg,19,FALSE,NULL
2059,AT-6,Styria,Styria,19,FALSE,NULL
2064,AT-7,Tyrol,Tyrol,19,FALSE,NULL
2058,AT-4,Upper Austria,Upper Austria,19,FALSE,NULL
2060,AT-9,Vienna,Vienna,19,FALSE,NULL
2063,AT-8,Vorarlberg,Vorarlberg,19,FALSE,NULL
6540,AZ-ABS,Absheron District,Absheron District,20,FALSE,NULL
6559,AZ-AGM,Agdam District,Agdam District,20,FALSE,NULL
6553,AZ-AGS,Agdash District,Agdash District,20,FALSE,NULL
6577,AZ-AGC,Aghjabadi District,Aghjabadi District,20,FALSE,NULL
6543,AZ-AGA,Agstafa District,Agstafa District,20,FALSE,NULL
6547,AZ-AGU,Agsu District,Agsu District,20,FALSE,NULL
6528,AZ-AST,Astara District,Astara District,20,FALSE,NULL
6575,AZ-BAB,Babek District,Babek District,20,FALSE,NULL
6552,AZ-BA,Baku,Baku,20,FALSE,NULL
6560,AZ-BAL,Balakan District,Balakan District,20,FALSE,NULL
6569,AZ-BAR,Barda District,Barda District,20,FALSE,NULL
6554,AZ-BEY,Beylagan District,Beylagan District,20,FALSE,NULL
6532,AZ-BIL,Bilasuvar District,Bilasuvar District,20,FALSE,NULL
6561,AZ-DAS,Dashkasan District,Dashkasan District,20,FALSE,NULL
6527,AZ-FUZ,Fizuli District,Fizuli District,20,FALSE,NULL
6585,AZ-GA,Ganja,Ganja,20,FALSE,NULL
6589,AZ-GAD,Gədəbəy,Gədəbəy,20,FALSE,NULL
6573,AZ-QOB,Gobustan District,Gobustan District,20,FALSE,NULL
6551,AZ-GOR,Goranboy District,Goranboy District,20,FALSE,NULL
6531,AZ-GOY,Goychay,Goychay,20,FALSE,NULL
6574,AZ-GYG,Goygol District,Goygol District,20,FALSE,NULL
6571,AZ-HAC,Hajigabul District,Hajigabul District,20,FALSE,NULL
6544,AZ-IMI,Imishli District,Imishli District,20,FALSE,NULL
6564,AZ-ISM,Ismailli District,Ismailli District,20,FALSE,NULL
6570,AZ-CAB,Jabrayil District,Jabrayil District,20,FALSE,NULL
6578,AZ-CAL,Jalilabad District,Jalilabad District,20,FALSE,NULL
6572,AZ-CUL,Julfa District,Julfa District,20,FALSE,NULL
6525,AZ-KAL,Kalbajar District,Kalbajar District,20,FALSE,NULL
6567,AZ-KAN,Kangarli District,Kangarli District,20,FALSE,NULL
6590,AZ-XAC,Khachmaz District,Khachmaz District,20,FALSE,NULL
6537,AZ-XIZ,Khizi District,Khizi District,20,FALSE,NULL
6524,AZ-XCI,Khojali District,Khojali District,20,FALSE,NULL
6549,AZ-KUR,Kurdamir District,Kurdamir District,20,FALSE,NULL
6541,AZ-LAC,Lachin District,Lachin District,20,FALSE,NULL
6587,AZ-LAN,Lankaran,Lankaran,20,FALSE,NULL
6558,AZ-LA,Lankaran District,Lankaran District,20,FALSE,NULL
6546,AZ-LER,Lerik District,Lerik District,20,FALSE,NULL
6568,AZ-XVD,Martuni,Martuni,20,FALSE,NULL
6555,AZ-MAS,Masally District,Masally District,20,FALSE,NULL
6580,AZ-MI,Mingachevir,Mingachevir,20,FALSE,NULL
6562,AZ-NX,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic,20,FALSE,NULL
6530,AZ-NEF,Neftchala District,Neftchala District,20,FALSE,NULL
6556,AZ-OGU,Oghuz District,Oghuz District,20,FALSE,NULL
6534,AZ-ORD,Ordubad District,Ordubad District,20,FALSE,NULL
6542,AZ-QAB,Qabala District,Qabala District,20,FALSE,NULL
6526,AZ-QAX,Qakh District,Qakh District,20,FALSE,NULL
6521,AZ-QAZ,Qazakh District,Qazakh District,20,FALSE,NULL
6563,AZ-QBA,Quba District,Quba District,20,FALSE,NULL
6548,AZ-QBI,Qubadli District,Qubadli District,20,FALSE,NULL
6588,AZ-QUS,Qusar District,Qusar District,20,FALSE,NULL
6557,AZ-SAT,Saatly District,Saatly District,20,FALSE,NULL
6565,AZ-SAB,Sabirabad District,Sabirabad District,20,FALSE,NULL
6522,AZ-SAD,Sadarak District,Sadarak District,20,FALSE,NULL
6545,AZ-SAL,Salyan District,Salyan District,20,FALSE,NULL
6536,AZ-SMX,Samukh District,Samukh District,20,FALSE,NULL
6591,AZ-SBN,Shabran District,Shabran District,20,FALSE,NULL
6579,AZ-SAH,Shahbuz District,Shahbuz District,20,FALSE,NULL
6518,AZ-SA,Shaki,Shaki,20,FALSE,NULL
6586,AZ-SAK,Shaki District,Shaki District,20,FALSE,NULL
6529,AZ-SMI,Shamakhi District,Shamakhi District,20,FALSE,NULL
6583,AZ-SKR,Shamkir District,Shamkir District,20,FALSE,NULL
6535,AZ-SAR,Sharur District,Sharur District,20,FALSE,NULL
6520,AZ-SR,Shirvan,Shirvan,20,FALSE,NULL
6592,AZ-SUS,Shusha District,Shusha District,20,FALSE,NULL
6584,AZ-SIY,Siazan District,Siazan District,20,FALSE,NULL
6582,AZ-SM,Sumqayit,Sumqayit,20,FALSE,NULL
6519,AZ-TAR,Tartar District,Tartar District,20,FALSE,NULL
6533,AZ-TOV,Tovuz District,Tovuz District,20,FALSE,NULL
6539,AZ-UCA,Ujar District,Ujar District,20,FALSE,NULL
6550,AZ-YAR,Yardymli District,Yardymli District,20,FALSE,NULL
6538,AZ-YE,Yevlakh,Yevlakh,20,FALSE,NULL
6523,AZ-YEV,Yevlakh District,Yevlakh District,20,FALSE,NULL
6581,AZ-ZAN,Zangilan District,Zangilan District,20,FALSE,NULL
6566,AZ-ZAQ,Zaqatala District,Zaqatala District,20,FALSE,NULL
6576,AZ-ZAR,Zardab District,Zardab District,20,FALSE,NULL
3601,BS-AK,Acklins,Acklins,21,FALSE,NULL
3628,BS-AC,Acklins and Crooked Islands,Acklins and Crooked Islands,21,FALSE,NULL
3593,BS-BY,Berry Islands,Berry Islands,21,FALSE,NULL
3629,BS-BI,Bimini,Bimini,21,FALSE,NULL
3605,BS-BP,Black Point,Black Point,21,FALSE,NULL
3611,BS-CI,Cat Island,Cat Island,21,FALSE,NULL
3603,BS-CO,Central Abaco,Central Abaco,21,FALSE,NULL
3631,BS-CS,Central Andros,Central Andros,21,FALSE,NULL
3596,BS-CE,Central Eleuthera,Central Eleuthera,21,FALSE,NULL
3621,BS-CK,Crooked Island,Crooked Island,21,FALSE,NULL
3614,BS-EG,East Grand Bahama,East Grand Bahama,21,FALSE,NULL
3612,BS-EX,Exuma,Exuma,21,FALSE,NULL
3626,BS-FP,Freeport,Freeport,21,FALSE,NULL
3619,BS-FC,Fresh Creek,Fresh Creek,21,FALSE,NULL
3597,BS-GH,Governor's Harbour,Governor's Harbour,21,FALSE,NULL
3632,BS-GC,Grand Cay,Grand Cay,21,FALSE,NULL
3595,BS-GT,Green Turtle Cay,Green Turtle Cay,21,FALSE,NULL
3613,BS-HI,Harbour Island,Harbour Island,21,FALSE,NULL
3598,BS-HR,High Rock,High Rock,21,FALSE,NULL
3624,BS-HT,Hope Town,Hope Town,21,FALSE,NULL
3609,BS-IN,Inagua,Inagua,21,FALSE,NULL
3618,BS-KB,Kemps Bay,Kemps Bay,21,FALSE,NULL
3610,BS-LI,Long Island,Long Island,21,FALSE,NULL
3625,BS-MC,Mangrove Cay,Mangrove Cay,21,FALSE,NULL
3604,BS-MH,Marsh Harbour,Marsh Harbour,21,FALSE,NULL
3633,BS-MG,Mayaguana District,Mayaguana District,21,FALSE,NULL
4881,BS-NP,New Providence,New Providence,21,FALSE,NULL
3594,BS-NB,Nichollstown and Berry Islands,Nichollstown and Berry Islands,21,FALSE,NULL
3616,BS-NO,North Abaco,North Abaco,21,FALSE,NULL
3617,BS-NS,North Andros,North Andros,21,FALSE,NULL
3602,BS-NE,North Eleuthera,North Eleuthera,21,FALSE,NULL
3615,BS-RI,Ragged Island,Ragged Island,21,FALSE,NULL
3623,BS-RS,Rock Sound,Rock Sound,21,FALSE,NULL
3600,BS-RC,Rum Cay District,Rum Cay District,21,FALSE,NULL
3620,BS-SR,San Salvador and Rum Cay,San Salvador and Rum Cay,21,FALSE,NULL
3627,BS-SS,San Salvador Island,San Salvador Island,21,FALSE,NULL
3606,BS-SP,Sandy Point,Sandy Point,21,FALSE,NULL
3608,BS-SO,South Abaco,South Abaco,21,FALSE,NULL
3622,BS-SA,South Andros,South Andros,21,FALSE,NULL
3607,BS-SE,South Eleuthera,South Eleuthera,21,FALSE,NULL
3630,BS-SW,Spanish Wells,Spanish Wells,21,FALSE,NULL
3599,BS-WG,West Grand Bahama,West Grand Bahama,21,FALSE,NULL
1992,BH-13,Capital Governorate,Capital Governorate,22,FALSE,NULL
1996,BH-16,Central Governorate,Central Governorate,22,FALSE,NULL
1995,BH-15,Muharraq Governorate,Muharraq Governorate,22,FALSE,NULL
1994,BH-17,Northern Governorate,Northern Governorate,22,FALSE,NULL
1993,BH-14,Southern Governorate,Southern Governorate,22,FALSE,NULL
6796,BD-5,Bagerhat District,Bagerhat District,23,FALSE,NULL
6802,BD-33,Bahadia,Bahadia,23,FALSE,NULL
6752,BD-1,Bandarban District,Bandarban District,23,FALSE,NULL
6784,BD-2,Barguna District,Barguna District,23,FALSE,NULL
6818,BD-6,Barisal District,Barisal District,23,FALSE,NULL
6807,BD-A,Barisal Division,Barisal Division,23,FALSE,NULL
6756,BD-7,Bhola District,Bhola District,23,FALSE,NULL
6797,BD-3,Bogra District,Bogra District,23,FALSE,NULL
6810,BD-4,Brahmanbaria District,Brahmanbaria District,23,FALSE,NULL
6768,BD-9,Chandpur District,Chandpur District,23,FALSE,NULL
6761,BD-45,Chapai Nawabganj District,Chapai Nawabganj District,23,FALSE,NULL
6785,BD-10,Chittagong District,Chittagong District,23,FALSE,NULL
6803,BD-B,Chittagong Division,Chittagong Division,23,FALSE,NULL
6788,BD-12,Chuadanga District,Chuadanga District,23,FALSE,NULL
6763,BD-8,Comilla District,Comilla District,23,FALSE,NULL
6751,BD-11,Cox's Bazar District,Cox's Bazar District,23,FALSE,NULL
6771,BD-13,Dhaka District,Dhaka District,23,FALSE,NULL
6760,BD-C,Dhaka Division,Dhaka Division,23,FALSE,NULL
6783,BD-14,Dinajpur District,Dinajpur District,23,FALSE,NULL
6762,BD-15,Faridpur District,Faridpur District,23,FALSE,NULL
6816,BD-16,Feni District,Feni District,23,FALSE,NULL
6795,BD-19,Gaibandha District,Gaibandha District,23,FALSE,NULL
6798,BD-18,Gazipur District,Gazipur District,23,FALSE,NULL
6792,BD-17,Gopalganj District,Gopalganj District,23,FALSE,NULL
6805,BD-20,Habiganj District,Habiganj District,23,FALSE,NULL
6808,BD-21,Jamalpur District,Jamalpur District,23,FALSE,NULL
6757,BD-22,Jessore District,Jessore District,23,FALSE,NULL
6778,BD-25,Jhalokati District,Jhalokati District,23,FALSE,NULL
6789,BD-23,Jhenaidah District,Jhenaidah District,23,FALSE,NULL
6806,BD-24,Joypurhat District,Joypurhat District,23,FALSE,NULL
6786,BD-29,Khagrachari District,Khagrachari District,23,FALSE,NULL
6811,BD-27,Khulna District,Khulna District,23,FALSE,NULL
6775,BD-D,Khulna Division,Khulna Division,23,FALSE,NULL
6779,BD-26,Kishoreganj District,Kishoreganj District,23,FALSE,NULL
6793,BD-28,Kurigram District,Kurigram District,23,FALSE,NULL
6774,BD-30,Kushtia District,Kushtia District,23,FALSE,NULL
6819,BD-31,Lakshmipur District,Lakshmipur District,23,FALSE,NULL
6780,BD-32,Lalmonirhat District,Lalmonirhat District,23,FALSE,NULL
6817,BD-36,Madaripur District,Madaripur District,23,FALSE,NULL
6776,BD-39,Meherpur District,Meherpur District,23,FALSE,NULL
6794,BD-38,Moulvibazar District,Moulvibazar District,23,FALSE,NULL
6790,BD-35,Munshiganj District,Munshiganj District,23,FALSE,NULL
6766,BD-34,Mymensingh District,Mymensingh District,23,FALSE,NULL
6758,BD-H,Mymensingh Division,Mymensingh Division,23,FALSE,NULL
6814,BD-48,Naogaon District,Naogaon District,23,FALSE,NULL
6769,BD-43,Narail District,Narail District,23,FALSE,NULL
6770,BD-40,Narayanganj District,Narayanganj District,23,FALSE,NULL
6787,BD-44,Natore District,Natore District,23,FALSE,NULL
6764,BD-41,Netrokona District,Netrokona District,23,FALSE,NULL
6772,BD-46,Nilphamari District,Nilphamari District,23,FALSE,NULL
6815,BD-47,Noakhali District,Noakhali District,23,FALSE,NULL
6754,BD-49,Pabna District,Pabna District,23,FALSE,NULL
6800,BD-52,Panchagarh District,Panchagarh District,23,FALSE,NULL
6777,BD-51,Patuakhali District,Patuakhali District,23,FALSE,NULL
6791,BD-50,Pirojpur District,Pirojpur District,23,FALSE,NULL
6773,BD-53,Rajbari District,Rajbari District,23,FALSE,NULL
6813,BD-54,Rajshahi District,Rajshahi District,23,FALSE,NULL
6753,BD-E,Rajshahi Division,Rajshahi Division,23,FALSE,NULL
6809,BD-56,Rangamati Hill District,Rangamati Hill District,23,FALSE,NULL
6759,BD-55,Rangpur District,Rangpur District,23,FALSE,NULL
6750,BD-F,Rangpur Division,Rangpur Division,23,FALSE,NULL
6799,BD-58,Satkhira District,Satkhira District,23,FALSE,NULL
6801,BD-62,Shariatpur District,Shariatpur District,23,FALSE,NULL
6755,BD-57,Sherpur District,Sherpur District,23,FALSE,NULL
