"id","meta_key","meta_value","term_id","created_by","created_date","last_modified_by","last_modified_date"
1676,"displayName.zh-cn","服装",1062,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1677,"displayName.zh-cn","T恤",1063,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1678,"displayName.zh-cn","衬衫",1064,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1679,"displayName.zh-cn","夹克",1065,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1680,"displayName.zh-cn","长裤",1066,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1681,"displayName.zh-cn","夹克&外套",1067,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1682,"displayName.zh-cn","牛仔裤",1068,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1683,"displayName.zh-cn","短裤",1069,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1684,"displayName.zh-cn","泳衣",1070,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1685,"displayName.zh-cn","内衣",1071,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1686,"displayName.zh-cn","工作服",1072,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1687,"displayName.zh-cn","鞋子",1073,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1688,"displayName.zh-cn","运动鞋",1074,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1689,"displayName.zh-cn","靴子",1075,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1690,"displayName.zh-cn","商务鞋子",1076,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1691,"displayName.zh-cn","休閒装",1077,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1692,"displayName.zh-cn","皮便鞋",1078,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1693,"displayName.zh-cn","凉鞋",1079,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1694,"displayName.zh-cn","懒人鞋",1080,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1695,"displayName.zh-cn","拖鞋",1081,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1696,"displayName.zh-cn","装饰",1082,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1697,"displayName.zh-cn","腰带",1083,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1698,"displayName.zh-cn","领带",1084,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1699,"displayName.zh-cn","眼镜",1085,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1700,"displayName.zh-cn","戒指",1086,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1701,"displayName.zh-cn","耳环",1087,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1702,"displayName.zh-cn","手链&手镯",1088,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1703,"displayName.zh-cn","项鍊",1089,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1704,"displayName.zh-cn","包包",1090,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1705,"displayName.zh-cn","跨体包",1091,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1706,"displayName.zh-cn","背包",1092,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1707,"displayName.zh-cn","信使包",1094,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1708,"displayName.zh-cn","钱包",1095,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1709,"displayName.zh-cn","商务包",1096,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1710,"displayName.zh-cn","帽子",1097,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1711,"displayName.zh-cn","手錶",1098,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1712,"displayName.zh-cn","休閒手錶",1099,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1713,"displayName.zh-cn","时尚手錶",1100,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1714,"displayName.zh-cn","运动手錶",1101,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1715,"displayName.zh-cn","礼服手錶",1102,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1716,"displayName.zh-cn","皮革手錶",1103,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1717,"displayName.zh-cn","自动手錶",1104,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1718,"displayName.zh-cn","多功能手錶",1105,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1719,"displayName.zh-cn","世界时区手錶",1106,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1720,"displayName.zh-cn","日曆手錶",1107,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1721,"displayName.zh-cn","服装",1108,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1722,"displayName.zh-cn","上衣",1109,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1723,"displayName.zh-cn","连衣裙",1110,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1724,"displayName.zh-cn","短裙",1111,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1725,"displayName.zh-cn","短裤",1112,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1726,"displayName.zh-cn","长裤 & 裹腿",1113,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1727,"displayName.zh-cn","连身裤",1114,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1728,"displayName.zh-cn","夹克&外套",1115,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1729,"displayName.zh-cn","工作服",1116,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1730,"displayName.zh-cn","泳衣 & 海滩装",1117,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1731,"displayName.zh-cn","内衣 & 睡衣",1118,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1732,"displayName.zh-cn","鞋子",1119,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1733,"displayName.zh-cn","平台",1120,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1734,"displayName.zh-cn","皮便鞋",1121,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1735,"displayName.zh-cn","凉鞋",1122,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1736,"displayName.zh-cn","平底鞋",1123,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1737,"displayName.zh-cn","高更鞋",1124,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1738,"displayName.zh-cn","靴子",1125,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1739,"displayName.zh-cn","运动鞋",1126,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1740,"displayName.zh-cn","懒人鞋",1127,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1741,"displayName.zh-cn","拖鞋",1128,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1742,"displayName.zh-cn","袜子",1129,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1743,"displayName.zh-cn","短袜",1130,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1744,"displayName.zh-cn","长袜",1131,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1745,"displayName.zh-cn","包包",1132,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1747,"displayName.zh-cn","跨体包",1134,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1749,"displayName.zh-cn","背包",1136,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1750,"displayName.zh-cn","钱包 & 手提包",1137,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1752,"displayName.zh-cn","帽子",1140,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1753,"displayName.zh-cn","街舞帽",1141,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1754,"displayName.zh-cn","棒球帽",1142,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1755,"displayName.zh-cn","夏天&户外帽",1143,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1756,"displayName.zh-cn","冬季帽",1144,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1757,"displayName.zh-cn","手錶",1145,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1758,"displayName.zh-cn","休閒手錶",1146,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1759,"displayName.zh-cn","时尚手錶",1147,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1760,"displayName.zh-cn","运动手錶",1148,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1761,"displayName.zh-cn","礼服手錶",1149,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1762,"displayName.zh-cn","皮革手錶",1150,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1763,"displayName.zh-cn","自动手錶",1151,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1764,"displayName.zh-cn","装饰",1152,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1765,"displayName.zh-cn","项鍊",1153,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1766,"displayName.zh-cn","戒指",1154,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1767,"displayName.zh-cn","眼镜",1155,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1768,"displayName.zh-cn","髮饰",1156,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1769,"displayName.zh-cn","耳环",1157,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1770,"displayName.zh-cn","手链&手镯",1158,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1771,"displayName.zh-cn","围巾",1159,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1772,"displayName.zh-cn","钥匙扣",1160,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1773,"displayName.zh-cn","苹果牌子",1161,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1778,"displayName.zh-cn","叁星牌子",1166,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1779,"displayName.zh-cn","手机",1167,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1780,"displayName.zh-cn","平板电脑",1168,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1781,"displayName.zh-cn","智能手錶",1169,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1782,"displayName.zh-cn","智能健身手环",1170,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1783,"displayName.zh-cn","虚拟现实耳机",1171,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1784,"displayName.zh-cn","其它牌子",1172,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1785,"displayName.zh-cn","手机",1173,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1786,"displayName.zh-cn","平板电脑",1174,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1787,"displayName.zh-cn","配件",1175,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
1788,"displayName.zh-cn","耳机",1177,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
