"id","meta_key","meta_value","term_id","created_by","created_date","last_modified_by","last_modified_date"
4609,"displayName.zh-tw","Entertainment",1614,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4610,"displayName.zh-tw","Training",1615,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4611,"displayName.zh-tw","Clinic",1616,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4612,"displayName.zh-tw","Nail Care",1617,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4613,"displayName.zh-tw","Stationery",1618,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4614,"displayName.zh-tw","Vehicle Accessories",1619,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4615,"displayName.zh-tw","Clothing Set",1620,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4616,"displayName.zh-tw","Couple Shirt",1621,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4617,"displayName.zh-tw","Sportswear",1622,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4618,"displayName.zh-tw","Clothing Set",1623,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4619,"displayName.zh-tw","Couple Shirt",1624,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4620,"displayName.zh-tw","Sportswear",1625,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4621,"displayName.zh-tw","Ballet Flats",1626,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4622,"displayName.zh-tw","Office Bags",1627,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4623,"displayName.zh-tw","Convenience Bags",1628,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4624,"displayName.zh-tw","Tote Bags",1629,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4625,"displayName.zh-tw","Motor Accessories",1630,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4626,"displayName.zh-tw","Car Accessories",1631,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4627,"displayName.zh-tw","Bike & Accessories",1632,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4628,"displayName.zh-tw","Helmet",1633,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
