"id","meta_key","meta_value","term_id","created_by","created_date","last_modified_by","last_modified_date"
1031,"displayName.vi","Deal Giải Trí & Đào Tạo",1012,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4503,"displayName.web.en","ACTIVITIES",1012,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
4542,"displayName.web.vi","Deal Giải Trí & Đào Tạo",1012,"liquibase","2017-02-13T04:46:06.349Z","liquibase","2017-02-13T04:46:06.349Z"
